,id,time,activityrecognition#1,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.magnetic_field#mean,android.sensor.magnetic_field#min,android.sensor.magnetic_field#max,android.sensor.magnetic_field#std,android.sensor.magnetic_field_uncalibrated#mean,android.sensor.magnetic_field_uncalibrated#min,android.sensor.magnetic_field_uncalibrated#max,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,target
10,12177,234.0,100.0,9.86456460307,9.55466288207,10.3433459018,0.114261228016,0.7634668222004444,0.7559464306937778,0.7796635892573334,9.806633755428889,9.806631630714444,9.806635579271111,2.538431010870778e-06,0.06808701661775779,0.02317446458339889,0.17016750815586779,0.03407091622172478,0.08002966505037777,0.04122420059174556,0.16064966408002224,0.15995543106302723,0.6329861228047,0.23050598399233335,1.2961356540827222,0.39190083505899115,55.544021194500004,54.8340237886,56.170221936888886,0.5939123629623333,126.10888909948888,125.69540275655557,126.52494567524445,225.3083937753778,204.65783465254447,248.44685263905558,22.09129253911552,0.7566696354021112,0.752534756268,0.7650380753097779,0.005778466216065722,0.0
11,4758,135.0,23.0,9.44652684362,8.90104806048,10.0133646334,0.317446077076,0.7633480863245555,0.7558206733144445,0.7795628887911111,9.80663664685889,9.806634440661112,9.806638537682224,2.5059932109894445e-06,0.06655364656690223,0.022473612842812223,0.1700731557106011,0.03327357184940256,0.08068366964993334,0.04285615616210112,0.15917317252435556,0.15980315298397166,0.5809913428465889,0.17936539135944446,1.2895580443738333,0.40024521028232446,63.17340725322222,61.97462381476666,64.32873479902223,0.9595962829028889,132.34458073898887,131.97085772920002,132.72087398158888,210.19935191759998,189.79029120343333,232.6316454283889,21.90756299615649,0.7554937072362222,0.751321728268111,0.763950719265,0.0058240846307289,2.0
12,9972,11.0,100.0,9.36572732401,3.75871187487,13.7248098125,2.5084267287,0.76649481558,0.7589677143534445,0.7827093062631111,9.806635263036666,9.80663270970111,9.806637500997779,2.9969201642015557e-06,0.09938175192011221,0.027977160848078886,0.2554201027814789,0.05897001912588445,0.1159853041103778,0.04763475584020111,0.24512448546873333,0.18490282784966,0.6214834882347667,0.2207909917035889,1.3291167348060333,0.44879074382669004,69.10535882077778,67.90513313755555,70.2654423418889,0.9727421550261113,137.8981154029333,137.54593846102222,138.25520976213332,240.7306555573333,220.16161934577778,263.3529423817778,22.055736849794158,0.7519353987263334,0.7477634197582222,0.7603924107551111,0.005645325693851122,1.0
13,1937,563.0,100.0,9.9320777134,9.6081022713,10.2042315535,0.14597159067,0.6893321452872221,0.6818120432004444,0.7055211943736667,9.806636650433333,9.806634075712223,9.80663892907,2.7811833827057777e-06,0.09731934448924556,0.026218365211953337,0.25601902136553445,0.05915478076294001,0.114068323571,0.04835279280792334,0.24009030548311117,0.18315991996817224,0.5155520066432112,0.18185296906892223,1.1413438160805889,0.36759050633894,70.86130527321112,69.5974931817111,72.11921854730001,1.012661786898889,144.6972697252111,144.33345095894444,145.06600590876667,236.31308138255554,216.72887624055556,256.8917828016667,21.6221252287186,0.6776723769798889,0.6708241097588888,0.6908445340342222,0.007930964730246678,1.0
14,18258,7.0,100.0,9.82620101548,8.52210623851,11.3644736774,0.389263437107,0.6727497306005555,0.6680105653168888,0.6787268339958888,9.806636049966666,9.806633530152222,9.806638286946667,3.0957759291183753e-06,0.08022297863785668,0.027047197529253334,0.21709326530642334,0.04836476719369667,0.09597844720322223,0.04408999266559001,0.2167373681702222,0.1791361463690611,0.4824154230843222,0.29077244066303337,0.9817974750094778,0.287315255154565,67.11215829752221,66.05195262173334,68.27029145122223,0.9178327060196667,145.4462436538778,145.15279249205554,145.74461223298889,239.14482456788892,237.04245129522224,241.12808050799998,1.6087090449334234,0.7490382444307778,0.7437663184284444,0.7559935949231111,0.006897513845213344,3.0
15,3304,30.0,100.0,10.1808673375,10.1604826012,10.1983757955,0.013581180744,0.7049800339032,0.7007134143786999,0.7103620328738,9.806637450501,9.806635141451,9.806639520431,2.794078008570556e-06,0.072838484008181,0.024591500090452002,0.196619426847971,0.043781475649090004,0.08982600338705,0.042606153030831,0.19898585554449,0.16154954304634,0.43624434077261,0.262586921467603,0.88654395981413,0.25635906620697,64.60964482442999,63.60309080847001,65.7330750556,0.873295026582,140.91721752509,140.61514788387998,141.21235275478998,239.07694961470003,237.18347292470003,240.8632207053,1.4320703723033668,0.7731144212707,0.7683663147466,0.7793788668515,0.0062108142715894595,0.0
16,11660,32.0,54.0,9.70915302061,9.18398283068,10.5730246893,0.298172238027,0.7533289191424,0.7474292774043,0.7603762672048,9.806627031757,9.806624722707,9.806629101687,5.005886969612889e-06,0.0976020045679,0.048942169478034,0.22168466237106,0.044378686467393,0.09314928345281001,0.042502859833531,0.20574868950424002,0.166476184086277,0.44360511137590997,0.263498340242873,0.9003365079589901,0.26676181587217884,57.18039419926,56.2191019064,58.26699641803,1.2942997179271,150.16322488929,149.73671851928,150.63734623679002,212.4605997068,210.14947144255,214.53568254086002,1.6724330245438446,0.8112828858421001,0.8060771404546999,0.8180049702862,0.006858013358737659,0.0
17,2324,37.0,100.0,9.5284919431,9.05195189964,9.98701393619,0.31227376845,0.7613042309611,0.7560775466092,0.7670480597814999,9.806628775145999,9.806628137040999,9.806629386431,4.435898155173778e-06,0.09434901513669999,0.049246351860357,0.24860212768996,0.051377181110693004,0.09992509563291001,0.04537833158986,0.21382138882893997,0.177596808121977,0.40910522799580995,0.281874813841853,0.56336840519599,0.22978768139984554,65.13823848313,64.11188071311001,66.39453167623,1.3943571306832,152.96505901752002,152.48781571957,153.42335901399002,210.78348043249997,209.07693207034998,212.43818024555998,1.5130541633982888,0.8087284177897001,0.8044156294001,0.8147084764007999,0.006690419083488659,1.0
18,18169,20.0,100.0,10.0984940554,4.1843047427,20.9653686653,4.4969256031,0.745744621027,0.7408665655483999,0.7511398209741,9.806626851056,9.806626264504,9.806627433722,5.193366628137666e-06,0.28385866277121,0.116335360103934,0.59128684690556,0.16972151517074302,0.31874838878891004,0.12951769652455,0.6473550481445399,0.288972065703447,1.0401277051268099,0.925061220363953,1.18482748408149,0.4956991787065566,65.54081957425,64.59911507928,66.66647323190999,1.4820220095478998,149.94689935332002,149.60402228787,150.32378664759,215.48156383780002,202.3247382529,235.68485108475997,14.271288401743842,0.8304790826308001,0.8268400234858999,0.8358541563475,0.00866347542758866,4.0
19,3498,224.0,100.0,10.1924637694,10.0852472085,10.2511188368,0.0543770990962,0.7551951055946,0.7500881794312,0.7608380566128,9.806626860846,9.806626291368,9.806627434087,5.185137410033222e-06,0.28892802126657,0.116436116683949,0.62213014208103,0.17834632629507302,0.32283521905228,0.13082343650687,0.65772266319132,0.292683005550536,1.0274850079327098,0.9134957480479231,1.17543361124349,0.49575497629566784,59.63697161066,58.66878876915,60.83851683456,1.5148416337212,146.19945136242,145.42891691746,147.01811535489,222.06146840259998,208.9174923355,242.26899369285996,14.295541596822396,0.8333860785791,0.8297386292856,0.8389496718519001,0.00875594235618566,0.0
20,7528,159.0,83.0,9.89948355866,6.76255502348,15.5946688481,2.83977790765,0.7690345084386999,0.7630526473285999,0.7750092158922,9.806635989191,9.806635326449,9.806636620083001,3.7689641089463337e-06,0.45925601519367004,0.136250192400149,0.9602073537261301,0.28469708459324805,0.47454876185232997,0.15330692151832,0.9782752486213699,0.278024310507536,2.22960537347202,1.296834624804233,4.5287460936028,1.5683796518251123,59.23376798091,58.14077843327,60.49546699441,1.5433240706172,135.01597139232,133.85748309506,136.73851714839,233.89438898090003,219.93412881030002,254.51896274505998,14.889636988565845,0.8095801541322999,0.7984559772973,0.8245205457933,0.013859733339945852,4.0
21,1204,238.0,100.0,9.76491401908,8.09991166408,11.1785260396,0.739418079628,0.7688959164324001,0.7628916797231,0.7749127151527,9.806636027642,9.806635417909998,9.806636636711001,3.7664858683086663e-06,0.45979662124241,0.13631120442248398,0.96038166057823,0.284871006935158,0.47434198898793,0.15374522318873002,0.97619443576585,0.277263364527176,2.20534095762992,1.295611763332633,4.432947250616801,1.5831791254023344,57.38569631176,56.72249859941,58.206906064470004,1.2196668737709,137.96521153122,136.52029800565998,139.88150716639,218.01691021995998,204.04738074206003,238.65510359492,14.903515380959542,0.7445738829966,0.73313431696,0.7597833388009001,0.01431192483271245,1.0
22,16735,74.0,100.0,9.84097963672,9.81448161504,9.8670582747,0.0130505485857,0.7256189331521,0.7196146964428001,0.7316357318724,9.806637245517,9.806636968161,9.806637522211002,3.268423885828222e-06,0.430265725546979,0.131464537667744,0.8836280521178299,0.2617415026943183,0.4425282376914,0.14935248414653002,0.89892429940638,0.25468356278244725,2.16713254176942,1.2574033474721331,4.394738834756301,1.425568616318373,53.56742270592,52.92184355943,54.371013892769994,1.2062106949070002,129.54413053796003,128.0992170124,131.46042617313,204.04761506276,190.29660426376,224.52171274832,14.759600129678098,0.7832638885962,0.7718243225596,0.7984733444004999,0.013354065809564549,0.0
23,16871,40.0,100.0,9.82124169087,9.76550354352,9.8803492743,0.0237152943931,0.7558051631386,0.7500268406717,0.7616194453851001,9.806637321486,9.806637063377,9.806637561572,3.2749401447507775e-06,0.4286468666788131,0.131107674013127,0.8781573802266699,0.260599082814241,0.44079932911758,0.14760559030864,0.8971022150358099,0.2545683554827163,2.11676293864187,1.2353939397801121,4.327865404840421,1.402184948187883,51.083814052360005,50.497339897879996,51.79748123696,1.167628229782,118.42415160452,116.99766687025999,120.32201844838998,183.12469395786,169.77503712526,203.14825292711998,14.2471012368441,0.8388730534978001,0.8298421468888,0.8498388787791,0.012091010027184549,0.0
24,11656,28.0,54.0,9.7303974709,9.05071590701,11.0034344512,0.295130633061,0.7867045549462001,0.7817829684585,0.7921625604423,9.806627694361001,9.806627436251999,9.806627934447,4.8313695143156995e-06,0.45274410088986305,0.132752262874627,0.91635486872417,0.27446273331358,0.44393958822218005,0.15074584941324,0.90024247414041,0.2582796715127863,1.99349425954847,1.110483582578912,4.206238403854721,1.356504286550413,50.660518198830005,50.074044044349996,51.374185383429996,1.5828862689113,128.14781171452,126.51173178976,130.19198892008998,167.85103083585,154.17599489634,188.19912989723,12.99467664970569,0.796226619472,0.7863242430653,0.808063914551,0.01169277499056455,0.0
25,18808,63.0,100.0,9.71456998271,9.1185902044,10.1030227509,0.254989454534,0.7228089775992,0.7178887618806999,0.7282643771805,9.806627543435999,9.806627326544,9.806627726874002,4.8155253241625e-06,0.454129323069453,0.13280250219332299,0.92553852827808,0.277145493314927,0.45120446200913006,0.15002658163094001,0.91983149968182,0.2667538541869413,1.99583793204674,1.114005990203029,4.20772630404411,1.355908052713816,57.66118588967,57.08879388063999,58.33380817533,1.5540138056875,135.36996001832,133.74538999102998,137.40912957269,177.30100366355,163.62730846864002,197.64776198042998,13.011828552038802,0.7253932869010999,0.7154942836164,0.7372259518424,0.0119372054282261,2.0
26,6597,70.0,100.0,8.53480660781,3.97928408662,14.5397828723,3.69797101517,0.7432304190194999,0.7381272998584001,0.7477064181269,9.806638008701,9.806637714411,9.80663829131,2.8400846865759e-06,0.553360826636353,0.135737025736923,1.20357920201418,0.357672323475183,0.5721438254283501,0.19245070089028002,1.14788419033242,0.32790997008398126,2.56517791134464,1.487396793631739,5.093552010845211,1.629228925654936,58.43916805213,57.78860265774,59.20953268302001,1.1996441041646,123.31075297452,121.83874415662999,125.15199100358998,208.36804910805,195.11200548739004,228.42599568146997,23.1589531089118,0.7629294505258001,0.7493427552669001,0.7766154621426999,0.013454365379893102,4.0
27,432,41.0,100.0,10.0256449244,9.75475091193,10.6685252075,0.272659905708,0.7551869574850001,0.7498447357036999,0.7606172746290001,9.806638013526001,9.806637731137,9.806638304455001,2.8385989754172e-06,0.545490308662393,0.13518805861348898,1.12080357371248,0.341899487432133,0.55628090494744,0.19205830241423,1.08207778774242,0.3076332585321513,2.54071156801284,1.471086462277709,5.07822728966331,1.624624267805336,51.69228618139,51.09075984625,52.3386891451,1.1347462385073999,127.58733757729999,126.24925222859,129.2946521372,213.84237140635,199.22287919989,235.18832131327,25.1945875718988,0.7702703294873,0.7572110603375999,0.7835664658657,0.013033906579333598,3.0
28,11234,75.0,92.0,9.76439107214,9.31268511065,10.0140708603,0.127722180671,0.7395007563786,0.7295536237752,0.7469040771066,9.806629154896,9.806628872507,9.806629445825,3.8107216000051997e-06,0.359465052973753,0.06924472602015899,0.77960934954538,0.226484147407773,0.40196487838924,0.17504121784873,0.7079418114232199,0.3145041404621513,1.89062707980086,0.8210019740657291,4.42814280145133,1.396246595803936,52.818541558259994,52.21701522312001,53.464944521970004,1.0394546910592,143.37009203550002,141.70422132938998,145.40519195279998,216.65770824425,213.20003653704003,219.50912334137,13.7150047441958,0.7696218773648,0.7564504267824,0.7829668873976,0.0106302937337408,0.0
29,22001,19.0,100.0,10.4121050534,5.05376894561,18.9514750663,3.32867321693,0.7115518421884445,0.7010037283812223,0.7193747913505555,9.80662680302222,9.806626527616666,9.806627080633334,4.205233713524111e-06,0.38961179582669225,0.07602947827342667,0.8225378044602,0.23968917097952558,0.4386988148687222,0.19070335612029998,0.7707370939101332,0.3444213889889792,2.0863917711824,0.9074391738133989,4.892208548646701,1.542847905379151,54.02868876727777,53.438653688500004,54.63178312591111,1.0756546885875555,147.88901968455556,146.5132270994444,149.65937881688888,216.63387264194444,212.84226725137782,219.75185957674444,15.167827012678556,0.7443407515681111,0.7298279765632222,0.7588785894746667,0.01165568434301311,4.0
30,1869,495.0,100.0,9.93558183991,9.24733927432,10.4860866985,0.27253211059,0.6489278175268889,0.6391061794501112,0.6554961383714445,9.806626769794443,9.806626551956667,9.806627027852223,4.186756083501555e-06,0.18817181837131447,0.040105299462341114,0.43667070980744443,0.12211432294612666,0.26670750380771113,0.16066832526203334,0.41304489397697774,0.2333961918592348,0.7816571939770665,0.5017380623856211,1.209924855821922,0.44899691014656223,55.44279879458889,54.91357015383333,56.09724739956667,1.0486276020623333,152.38558240166665,151.34559005622222,153.24688805944444,189.17486475282223,185.95878224312222,191.98517629096668,14.846350916883003,0.7105919001906666,0.6986811836419999,0.7183529805565555,0.009912838020879777,1.0
31,8219,517.0,51.0,10.072685729,10.0060705775,10.1393008806,0.0942080507815,0.6236719947758889,0.6126220165522223,0.6313625074975556,9.806626748437777,9.806626509337779,9.806626995594446,4.1752834912745556e-06,0.21262584079470337,0.04206212709381111,0.5544926311354667,0.1546459596065378,0.30094173053446666,0.16944716363592222,0.4773527954677667,0.2587554434738014,0.9117593971881777,0.49700813374995445,1.6798648710641446,0.59159056816334,50.605635285999995,50.21862201331111,51.10541971316667,1.136957555214889,143.93417942368887,143.16076375837778,144.63188101154444,215.49197032286668,210.21892374305557,219.42752718612223,16.626192590073888,0.7787810846167778,0.7652855262852223,0.7874455575096666,0.010742404505085333,4.0
32,20964,46.0,75.0,9.68133661843,8.90663231421,10.5511852321,0.412846612044,0.6990977909862223,0.6880138131835556,0.7068223032867778,9.806625660914444,9.806625421814445,9.80662590807111,4.176170839056222e-06,0.2179188600393711,0.042692355924526665,0.5632668317598778,0.1581156801097819,0.3039526889213555,0.16944716363592222,0.4864137443447334,0.2615284353116889,0.9557954830002888,0.5410442195620656,1.7239009568762556,0.7993680242208154,49.49963135455556,49.09785475126666,50.01362092612222,1.1362556669952222,150.3699758998,149.5702192765889,151.08148384735557,203.6210716042,198.08571747042222,208.27176611234444,16.810716097363112,0.7579111478145557,0.7434708946349999,0.7675203155554445,0.01206452530956078,1.0
33,19919,260.0,5.0,11.0689491687,9.76451291455,14.0281256028,1.2832040781,0.7368996984136666,0.7250469011128889,0.7459574424281111,9.806625710354444,9.806625454191112,9.806625986856666,4.175299618035445e-06,0.28610870325092225,0.048347844216982225,0.7882848958309889,0.23091243295124558,0.3886461800693889,0.20357292097554444,0.6236043023626222,0.31044501378843337,1.1435769494669,0.7317042617788667,1.9088038475926778,0.8899975105065823,50.639326482499996,49.7176409212,51.727192878577775,1.5122696106363334,151.2276907028889,148.53049100741111,153.4343869222111,218.4490335384222,202.79778854431112,228.65067380012226,23.761945445816,0.765618394968889,0.7511781417893334,0.7752275627097779,0.01431340307076078,4.0
34,13525,604.0,100.0,9.69054913034,9.65437289522,9.72991603253,0.0170703253858,0.7385691519398749,0.7262843786391251,0.7470839162575,9.8066353640425,9.80663507585875,9.8066356751075,2.342307840239875e-06,0.2880838977501625,0.048819795155605,0.8352557394129875,0.24223329690165127,0.4204462165000625,0.2122388000194875,0.68477410407995,0.3387413888698875,1.2706001357595123,0.809295459745225,2.1294282985163875,0.9983450950136176,51.919187663624996,50.8822914071625,53.1430373592125,1.1508683352321252,137.4553290435,134.6829733742125,139.7549743381125,237.51134824773752,220.310421513,248.58251842700002,26.516831705860497,0.7940618966145,0.7789059490346251,0.803782873075875,0.014562022945718376,1.0
35,11663,35.0,54.0,9.73038508563,9.32240007841,10.2210419843,0.136865673234,0.793617762625375,0.780199251762875,0.8037535692338751,9.806627193206252,9.80662548756875,9.806628921725,4.319133564595375e-06,0.29427019533046256,0.051756528995692504,0.8408011284788625,0.24548091254637625,0.41777828571635,0.21542168771165002,0.6693291368826999,0.33196245564125004,1.2876150021777748,0.8263103261634875,2.1464431649346496,1.0101599796709375,43.0822229374,42.0931851338125,44.255990765612495,1.67833690204025,148.999443766125,146.2601552194625,151.2720942391125,204.979649496675,187.5196589044,216.3164911139625,26.63502612908125,0.83333173105875,0.81773740957475,0.843491081424375,0.014872624455712125,0.0
36,18321,70.0,85.0,9.80753351783,7.43204853425,12.1367229126,0.78263404893,0.756196584072125,0.745047980279875,0.76547495490825,9.8066264300425,9.806624532925,9.806628322826251,4.664830763839875e-06,0.14891008972345002,0.02745471148368,0.47124249709434995,0.14570949052233875,0.26508068494524994,0.16310531510285,0.38009440012345,0.25097044922058753,0.5937522231310247,0.3859812239192375,1.0483760195429,0.6587180475205124,42.891096912775005,41.937956530724996,44.0045061196125,1.6582897590585,152.22681862825,149.4875300815875,154.4994691012375,194.14591602080003,176.679261080275,205.4894219863375,13.684224787760774,0.797368142680125,0.786970394767875,0.8046238510972501,0.012556320958347125,3.0
37,416,25.0,100.0,9.39532814558,6.3410075235,10.9086835103,1.24231739624,0.761801560702875,0.7507579520501251,0.769925716843625,9.8066264420575,9.80662456502875,9.80662831861125,4.652747441420999e-06,0.175717316086275,0.03197493969915875,0.5448310228994749,0.16674833870265124,0.28353308962501245,0.1738617269673625,0.4110596681212,0.26409400414575,0.8467227433896498,0.545414934195525,1.4556797304452749,0.8002155306395125,42.8620203191375,41.8380267393,43.987089135549994,1.685019554682875,152.02667763687498,149.28738909021249,154.29932810986253,195.261030725925,179.75718448577499,204.6417279912125,11.465268913898274,0.797334056827625,0.786595250141375,0.804619392712875,0.01266631913952025,3.0
38,8292,69.0,100.0,9.66800996523,4.85396314906,15.9664575542,3.59750474525,0.775527325706,0.7609770633763749,0.79013232577925,9.80663992439625,9.8066379541175,9.8066418847,2.6154246438932497e-06,0.344835789019575,0.07745634075557126,0.9246458112046,0.26120393033810124,0.3871878785165125,0.1343560409636125,0.7077723782952,0.2396941133045,1.3539667726408746,0.78909102408925,2.24206986392525,1.0007362678925125,42.1065808908875,40.9746190717375,43.3231261229625,1.665026935154625,139.198159508875,136.5255990032125,141.4040819409875,193.2676299113,177.611052549525,202.8477772465875,11.792395089748274,0.7925684139785001,0.7806647647501249,0.800741961438,0.013510632935648751,4.0
